sequence	root_dist-25x1.0	root_dist-26x1.0	root_dist-27x1.0	root_dist-28x1.0	root_dist-29x1.0	root_dist-30x1.0	root_dist-31x1.0	root_dist-32x1.0	root_dist-33x1.0	root_dist-34x1.0	root_dist-35x1.0	root_dist-36x1.0	root_dist-37x1.0	root_dist-38x1.0	root_dist-39x1.0	root_dist-40x1.0	root_dist-41x1.0	root_dist-42x1.0	root_dist-43x1.0	root_dist-44x1.0	root_dist-45x1.0	root_dist-46x1.0	root_dist-47x1.0	root_dist-48x1.0	root_dist-49x1.0	root_dist-50x1.0	root_dist-51x1.0	root_dist-52x1.0	root_dist-53x1.0	root_dist-54x1.0	root_dist-55x1.0	root_dist-56x1.0	root_dist-57x1.0	root_dist-58x1.0	root_dist-59x1.0	root_dist-60x1.0	root_dist-61x1.0	root_dist-62x1.0	root_dist-63x1.0	root_dist-64x1.0	root_dist-65x1.0	root_dist-66x1.0	root_dist-67x1.0	root_dist-68x1.0	root_dist-69x1.0	avg_clade-1x1.0	max_clade-2x1.0
Portugal/PT26325/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	51	singleton	singleton	67	22	8	5	3	4	16	11	6	4	2	1	813	singleton
Portugal/PT24889/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	50	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT25124/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	41	52	singleton	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT25955/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	41	51	singleton	singleton	singleton	8	5	3	4	16	11	6	4	2	1	814	singleton
Portugal/PT27663/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	848	singleton
Portugal/PT26380/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	848	singleton
Portugal/PT26607/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	849	singleton
Portugal/PT26077/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	850	685
Portugal/PT26383/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	850	685
Portugal/PT26143/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	851	singleton
Portugal/PT27080/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	852	singleton
Portugal/PT27267/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	852	singleton
Portugal/PT27257/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	853	singleton
Portugal/PT27367/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	853	singleton
Portugal/PT26786/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	30	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	815	singleton
Portugal/PT25684/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	28	259	158	67	22	8	5	3	4	16	11	6	4	2	1	818	591
Portugal/PT25683/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	28	259	158	67	22	8	5	3	4	16	11	6	4	2	1	818	591
Portugal/PT25551/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	27	259	158	67	22	8	5	3	4	16	11	6	4	2	1	818	591
Portugal/PT26781/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	26	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	819	singleton
Portugal/PT27499/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	25	singleton	singleton	67	22	8	5	3	4	16	11	6	4	2	1	820	singleton
Portugal/PT25325/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	136	67	22	8	5	3	4	16	11	6	4	2	1	805	1201
Portugal/PT25332/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	136	67	22	8	5	3	4	16	11	6	4	2	1	805	1201
Portugal/PT26911/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	805	singleton
Portugal/PT25514/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	135	57	18	8	5	3	4	16	11	6	4	2	1	806	1185
Portugal/PT25979/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	135	57	18	8	5	3	4	16	11	6	4	2	1	806	1185
Portugal/PT25898/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	225	158	67	22	8	5	3	4	16	11	6	4	2	1	732	1167
Portugal/PT25364/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	225	singleton	67	22	8	5	3	4	16	11	6	4	2	1	732	1167
Portugal/PT24874/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	224	singleton	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT26312/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	223	158	67	22	8	5	3	4	16	11	6	4	2	1	780	1244
Portugal/PT25443/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	223	158	67	22	8	5	3	4	16	11	6	4	2	1	780	1244
Portugal/PT25114/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	162	152	98	67	22	8	5	3	4	16	11	6	4	2	1	869	singleton
Portugal/PT24154/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	161	150	singleton	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT27320/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	156	singleton	singleton	67	22	8	5	3	4	16	11	6	4	2	1	841	502
Portugal/PT24632/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	156	259	158	67	22	8	5	3	4	16	11	6	4	2	1	841	502
Portugal/PT25881/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	155	145	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	871	singleton
Portugal/PT27798/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	155	145	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	871	singleton
Portugal/PT25197/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	872	singleton
Portugal/PT24996/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	874	613
Portugal/PT25086/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	874	613
Portugal/PT26282/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	147	143	singleton	67	22	8	5	3	4	16	11	6	4	2	1	624	240
Portugal/PT26352/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	112	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT27746/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	98	90	53	67	22	8	5	3	4	16	11	6	4	2	1	810	35
Portugal/PT27747/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	98	90	53	67	22	8	5	3	4	16	11	6	4	2	1	810	35
Portugal/PT24415/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT24704/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT24450/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	875	1058
Portugal/PT24474/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT28115/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	599	1224
Portugal/PT27524/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	599	1224
Portugal/PT27618/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	599	1224
Portugal/PT27181/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	599	1224
Portugal/PT25741/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	52	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	789	376
Portugal/PT25907/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	51	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	813	377
Portugal/PT27137/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	51	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	813	377
Portugal/PT25249/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	847	383
Portugal/PT25204/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	847	383
Portugal/PT24472/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	49	259	158	67	22	8	5	3	4	16	11	6	4	2	1	876	487
Portugal/PT25591/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	49	259	158	67	22	8	5	3	4	16	11	6	4	2	1	876	487
Portugal/PT27961/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	singleton	singleton	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT26087/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT25277/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	41	52	singleton	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23974/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	50	34	41	51	singleton	67	22	8	5	3	4	16	11	6	4	2	1	814	singleton
Portugal/PT27670/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	35	48	31	67	22	8	5	3	4	16	11	6	4	2	1	849	795
Portugal/PT27671/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	35	48	31	67	22	8	5	3	4	16	11	6	4	2	1	849	795
Portugal/PT26710/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	34	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	851	796
Portugal/PT26778/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	33	259	158	67	22	8	5	3	4	16	11	6	4	2	1	877	797
Portugal/PT26777/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	30	46	158	67	22	8	5	3	4	16	11	6	4	2	1	815	798
Portugal/PT27963/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	30	46	singleton	67	22	8	5	3	4	16	11	6	4	2	1	815	798
Portugal/PT26576/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	29	259	158	67	22	8	5	3	4	16	11	6	4	2	1	816	799
Portugal/PT27090/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	29	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	816	799
Portugal/PT26546/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	29	45	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	816	800
Portugal/PT28127/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	27	259	158	67	22	8	5	3	4	16	11	6	4	2	1	818	591
Portugal/PT26175/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	27	259	158	67	22	8	5	3	4	16	11	6	4	2	1	818	591
Portugal/PT26775/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	26	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	819	singleton
Portugal/PT25673/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	25	259	158	67	22	8	5	3	4	16	11	6	4	2	1	820	802
Portugal/PT27734/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	49	30	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	820	803
Portugal/PT25922/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	226	singleton	67	22	8	5	3	4	16	11	6	4	2	1	805	1225
Portugal/PT26126/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	224	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23353/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	118	164	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT26952/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	162	153	singleton	singleton	singleton	8	5	3	4	16	11	6	4	2	1	894	singleton
Portugal/PT28047/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	162	152	98	singleton	22	8	5	3	4	16	11	6	4	2	1	869	singleton
Portugal/PT27527/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	162	152	98	singleton	singleton	8	5	3	4	16	11	6	4	2	1	869	singleton
Portugal/PT28123/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	161	150	singleton	singleton	singleton	singleton	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT26848/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	155	259	158	67	22	8	5	3	4	16	11	6	4	2	1	870	503
Portugal/PT24974/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	153	259	158	67	22	8	5	3	4	16	11	6	4	2	1	872	704
Portugal/PT25486/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	153	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	872	704
Portugal/PT24998/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	895	705
Portugal/PT24894/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	895	705
Portugal/PT24587/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	782	611
Portugal/PT24428/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	782	611
Portugal/PT24550/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	873	612
Portugal/PT24551/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	873	612
Portugal/PT24797/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	873	612
Portugal/PT24612/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	873	612
Portugal/PT26142/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	896	singleton
Portugal/PT25098/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	896	singleton
Portugal/PT24967/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	897	singleton
Portugal/PT26161/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	897	singleton
Portugal/PT25167/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	898	singleton
Portugal/PT25920/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	898	singleton
Portugal/PT27611/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	singleton	67	22	8	5	3	4	16	11	6	4	2	1	899	singleton
Portugal/PT26100/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	900	707
Portugal/PT26275/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	singleton	singleton	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT25618/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	147	143	158	67	22	8	5	3	4	16	11	6	4	2	1	624	177
Portugal/PT27549/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	147	143	158	67	22	8	5	3	4	16	11	6	4	2	1	624	177
Portugal/PT26870/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	147	143	singleton	67	22	8	5	3	4	16	11	6	4	2	1	624	177
Portugal/PT24910/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	97	114	147	143	158	67	22	8	5	3	4	16	11	6	4	2	1	624	177
Portugal/PT24599/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	101	singleton	singleton	singleton	singleton	8	5	3	4	16	11	6	4	2	1	901	singleton
Portugal/PT24865/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	100	95	56	29	22	8	5	3	4	16	11	6	4	2	1	902	71
Portugal/PT25053/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	100	95	56	29	singleton	singleton	5	3	4	16	11	6	4	2	1	902	71
Portugal/PT25606/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	99	92	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	903	singleton
Portugal/PT26233/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	99	91	singleton	67	22	8	5	3	4	16	11	6	4	2	1	904	singleton
Portugal/PT27357/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	96	111	99	91	singleton	singleton	singleton	singleton	5	3	4	16	11	6	4	2	1	904	singleton
Portugal/PT25762/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	84	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	787	1002
Portugal/PT27950/2022	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	84	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	787	1002
Portugal/PT23990/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT24081/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT23989/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT24034/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	845	1003
Portugal/PT23992/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	875	1058
Portugal/PT23994/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	905	1100
Portugal/PT24314/2021	3	3	7	7	7	8	9	10	18	37	98	175	199	223	239	242	266	294	308	261	212	178	139	114	103	71	72	53	77	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	905	1100
